,Unnamed: 0,id,etat_panneau,irradiance,temp_amb,temp_module,wind_speed,wind_dir,humidity,rain,dc_power,voltage,current,ac_power,PR,eff_module,eff_global,onduleur_state,alarms,stops,aux_power,prod_jour,prod_mois,prod_an,disponibility,p50,p90,revenus,day
1637,1637,37,sain,853.36,30.18,59.28,2.6,203.3,52.6,0.0,167.02,570.42,0.29,138.14100000000002,0.9,0.1458,0.13122,ok,0,0,48.79,767.44,23023.2,276278.4,0.99,774.8,733.02,76.74400000000001,9
1638,1638,38,sain,558.93,19.58,43.74,1.25,35.1,59.7,0.0,113.41,596.72,0.19,93.051,0.92,0.1665,0.15318,ok,0,1,56.28,516.93,15507.899999999998,186094.8,0.98,557.54,513.97,51.693,9
1639,1639,39,usé,924.3,28.76,43.54,1.62,231.5,40.1,0.0,140.39479999999998,601.18,0.24,119.11410000000002,0.73,0.1638,0.119574,ok,1,2,34.98,661.7646,19852.938,238235.256,0.92,722.87,654.16,66.17646,9
1640,1640,40,sain,798.88,20.24,38.53,2.76,15.8,31.6,2.0,154.89,596.19,0.26,147.18,0.92,0.174,0.16008,ok,0,2,56.1,735.9,22077.0,264924.0,0.96,797.99,728.28,73.59,9
1641,1641,41,sain,580.76,28.13,50.22,0.0,321.4,53.0,0.0,122.1906,595.76,0.22,101.68074,1.0,0.153,0.153,ok,0,1,54.78,564.9118,16947.354,203368.248,0.97,621.92,549.17,56.49118,9
1642,1642,42,sain,857.72,25.96,50.97,2.43,280.7,38.0,0.5,163.62,597.43,0.27,134.019,0.87,0.1638,0.142506,ok,0,0,54.22,744.55,22336.5,268038.0,1.0,772.98,743.53,74.455,9
1643,1643,43,usé,617.36,16.62,27.47,2.56,77.4,39.3,0.0,77.87700000000001,589.21,0.15,71.334,0.64,0.163,0.10432,ok,1,2,56.61,356.67,10700.1,128401.2,0.81,416.93,382.04,35.667,9
1644,1644,44,sain,907.55,26.89,36.76,1.84,139.9,57.0,0.5,179.11,593.94,0.3,170.91,0.94,0.184,0.1729599999999999,ok,0,1,57.42,854.54,25636.2,307634.4,0.99,861.93,837.67,85.45400000000001,9
1645,1645,45,sain,1018.5,25.64,33.06,1.77,31.3,28.1,0.5,204.67,589.09,0.35,184.52,0.91,0.202,0.18382,ok,0,0,44.46,922.61,27678.3,332139.6,0.96,954.22,877.0,92.261,9
1646,1646,46,panne,515.65,28.61,36.79,5.85,210.0,73.1,0.0,10.5924,587.14,0.02,0.882,0.01,0.186,0.00186,defaut,1,14,60.7,4.41,132.3,1587.6,0.67,5.52,4.73,0.441,9
1647,1647,47,sain,850.67,25.63,47.61,5.13,308.8,69.3,0.0,135.50500000000002,601.58,0.27,110.81808,0.88,0.1683,0.148104,ok,0,0,69.62,615.6560000000001,18469.68,221636.16,0.96,790.26,693.39,61.56560000000001,9
1648,1648,48,panne,753.84,16.46,31.93,3.55,354.9,73.1,2.0,30.28,620.15,0.05,2.7,0.02,0.186,0.00372,defaut,1,8,47.57,13.5,405.0,4860.0,0.65,14.6,12.34,1.35,9
1649,1649,49,sain,704.69,23.64,33.07,3.71,345.4,63.0,0.0,107.0316,592.95,0.23,96.5874,0.88,0.171,0.15048,ok,0,1,50.28,482.937,14488.11,173857.32,0.97,664.56,618.06,48.2937,9
1650,1650,50,sain,907.69,31.37,46.12,2.46,312.6,61.2,0.0,142.58360000000002,584.48,0.32,122.06664,0.98,0.1566,0.153468,ok,0,1,67.28,678.1555999999999,20344.668,244136.016,0.96,898.84,809.06,67.81555999999999,9
1651,1651,51,usé,845.2,26.68,39.32,3.26,280.3,43.9,0.0,91.8488,603.51,0.21,88.023,0.7,0.179,0.1253,ok,1,2,31.37,440.1298,13203.894,158446.728,0.86,607.39,565.97,44.01298,9
1652,1652,52,sain,736.96,26.05,38.49,6.48,359.8,75.2,1.0,154.87,574.94,0.27,146.29,0.99,0.168,0.16632,ok,0,2,54.43,731.45,21943.5,263322.0,0.99,796.17,660.15,73.14500000000001,9
1653,1653,53,panne,857.77,25.18,40.18,4.02,184.8,26.4,0.0,28.67,569.41,0.05,0.108,0.0,0.1566,0.0,defaut,1,6,43.9,0.58,17.4,208.8,0.66,0.62,0.55,0.0579999999999999,9
1654,1654,54,sain,959.39,32.36,36.26,3.66,292.7,71.9,0.0,199.83,583.05,0.34,184.72,0.96,0.184,0.17664,ok,0,2,51.73,923.59,27707.7,332492.4,0.98,962.32,866.44,92.359,9
1655,1655,55,usé,833.08,18.2,32.47,3.24,57.3,28.1,0.0,113.07,588.28,0.19,101.79,0.61,0.187,0.1140699999999999,ok,0,0,50.96,508.97,15269.1,183229.2,0.8,545.18,472.94,50.897000000000006,9
1656,1656,56,panne,595.3,16.5,29.66,1.49,155.2,51.7,0.0,20.86,591.77,0.04,2.31,0.02,0.179,0.00358,defaut,1,15,58.18,11.56,346.8,4161.6,0.7,12.27,10.52,1.156,9
1657,1657,57,panne,893.7,27.91,36.45,4.02,63.0,55.2,0.0,32.61,584.78,0.06,3.52,0.02,0.182,0.00364,defaut,1,17,50.28,17.58,527.4,6328.799999999999,0.74,19.09,16.65,1.758,9
1658,1658,58,sain,907.79,17.66,29.73,4.08,286.8,73.4,0.0,177.53,628.84,0.28,165.71,0.91,0.19,0.1729,ok,0,2,48.47,828.57,24857.1,298285.2,0.98,877.36,805.04,82.85700000000001,9
1659,1659,59,sain,716.6,25.54,42.21,3.28,130.0,64.6,0.0,136.83,589.46,0.23,115.164,0.89,0.1611,0.143379,ok,0,2,50.25,639.81,19194.3,230331.6,0.96,688.33,606.2,63.981,9
1660,1660,60,sain,818.59,16.67,32.88,3.51,356.5,75.0,0.0,167.41,598.51,0.28,158.67,0.97,0.181,0.1755699999999999,ok,0,1,43.23,793.36,23800.8,285609.6,0.98,836.11,747.03,79.33600000000001,9
1661,1661,61,sain,776.54,24.01,40.4,3.23,326.8,26.9,0.0,141.1,576.08,0.24,120.555,0.86,0.1485,0.12771,ok,0,0,58.54,669.73,20091.9,241102.8,0.99,697.04,640.85,66.973,9
1662,1662,62,sain,843.76,34.38,59.28,1.35,189.8,30.5,0.0,163.37,574.37,0.28,138.231,0.91,0.1583999999999999,0.144144,ok,0,2,43.34,767.95,23038.5,276462.0,0.99,769.73,707.99,76.795,9
1663,1663,63,sain,1000.86,28.5,50.26,2.47,80.8,45.4,0.0,196.84,609.82,0.32,163.638,0.91,0.1683,0.153153,ok,0,0,47.5,909.12,27273.6,327283.19999999995,1.0,967.88,842.69,90.912,9
1664,1664,64,sain,936.89,29.52,42.39,3.27,310.7,63.0,0.0,195.18,586.56,0.33,161.43300000000002,0.96,0.1449,0.139104,ok,0,1,51.9,896.83,26904.9,322858.80000000005,0.95,901.25,830.27,89.683,9
1665,1665,65,usé,636.6,22.33,42.95,0.05,163.1,24.1,0.0,108.15,585.5,0.18,88.938,0.78,0.1602,0.124956,ok,0,1,59.48,494.09,14822.7,177872.4,0.9,514.32,449.84,49.409,9
1666,1666,66,sain,799.51,26.65,41.27,2.56,135.6,48.2,0.0,147.94,619.09,0.24,125.766,0.87,0.1692,0.147204,ok,0,0,33.13,698.71,20961.300000000003,251535.60000000003,0.99,760.06,635.88,69.87100000000001,9
1667,1667,67,sain,456.61,24.08,41.2,2.78,179.8,35.2,2.0,83.2,636.78,0.13,71.47800000000001,0.87,0.171,0.14877,ok,0,1,52.82,397.11,11913.3,142959.6,1.0,427.46,378.13,39.711000000000006,9
1668,1668,68,sain,676.03,29.41,50.97,3.73,98.6,63.9,2.0,136.66,626.41,0.22,115.938,0.95,0.1701,0.161595,ok,0,0,40.62,644.08,19322.4,231868.8,0.96,700.96,597.5,64.408,9
1669,1669,69,usé,650.64,29.17,44.12,4.27,191.2,44.0,0.0,119.897,606.22,0.21,101.92608,0.93,0.1908,0.177444,ok,1,0,52.62,566.2371999999999,16987.115999999998,203845.392,0.87,630.23,583.26,56.62371999999999,9
1670,1670,70,panne,875.5,29.12,37.68,1.83,262.1,40.2,0.0,25.3736,574.46,0.05,0.2208,0.0,0.173,0.0,defaut,1,8,64.96,1.1132,33.396,400.752,0.62,1.29,1.15,0.11132,9
1671,1671,71,sain,583.52,19.73,38.6,2.11,316.5,35.0,0.0,105.759,623.12,0.19,95.337,0.91,0.199,0.18109,ok,0,0,36.24,476.667,14300.01,171600.12,0.96,547.13,478.91,47.666700000000006,9
1672,1672,72,sain,740.07,24.25,46.07,3.46,108.9,76.3,0.0,128.19840000000002,585.29,0.25,109.34352,0.93,0.1692,0.157356,ok,0,2,44.93,607.4552,18223.656,218683.872,0.95,743.54,678.08,60.74552,9
1673,1673,73,sain,578.42,21.48,44.55,1.81,176.4,57.3,0.0,102.4604,602.64,0.2,84.04092,0.94,0.1656,0.155664,ok,0,1,53.43,466.8768,14006.304,168075.648,0.98,589.63,535.86,46.68768,9
1674,1674,74,usé,705.72,18.8,33.21,4.94,16.5,52.3,0.0,96.6252,570.87,0.2,89.67,0.76,0.169,0.12844,ok,0,2,33.36,448.3584,13450.752,161409.02399999998,0.84,559.0,485.1,44.83584,9
1675,1675,75,sain,879.2,21.77,38.63,1.1,249.9,47.1,0.0,145.6894,615.35,0.29,131.5772,0.91,0.177,0.16107,ok,0,2,48.07,657.8696,19736.088,236833.056,0.97,818.77,793.54,65.78696000000001,9
1676,1676,76,sain,952.61,25.69,48.09,4.96,249.6,84.4,1.0,188.34,625.9,0.3,155.709,0.91,0.144,0.13104,ok,0,1,52.61,865.06,25951.8,311421.6,1.0,915.3,784.05,86.506,9
1677,1677,77,sain,1009.23,25.76,45.37,2.93,90.4,87.5,0.0,157.833,629.46,0.32,136.25118000000003,0.96,0.1665,0.15984,ok,0,0,43.19,756.951,22708.53,272502.36,0.98,1000.34,938.77,75.69510000000001,9
1678,1678,78,sain,834.63,20.68,30.25,1.83,110.2,42.5,0.0,130.9784,576.3,0.3,121.6684,0.96,0.164,0.15744,ok,0,0,35.58,608.3344000000001,18250.032000000003,219000.384,0.99,834.81,781.88,60.83344000000001,9
1679,1679,79,panne,801.46,30.58,38.95,1.41,193.5,54.4,0.5,42.49,619.1,0.07,4.56,0.03,0.186,0.00558,defaut,1,6,42.98,22.8,684.0,8208.0,0.72,24.33,21.02,2.28,9
1680,1680,80,sain,709.9,21.61,34.04,0.84,87.1,44.2,0.0,144.47,583.1600653222388,0.216009558282117,136.74,0.96,0.17,0.1632,ok,0,0,37.28,683.7,20511.0,246132.0,0.95,722.93,615.4,68.37,9
1681,1681,81,usé,795.87,26.4,40.37,2.8,174.1,76.7,0.0,142.38,578.4837782079366,0.231946316671241,123.327,0.8513999999999999,0.1467,0.1249003799999999,ok,1,0,76.0,685.16,20554.8,246657.6,0.91,695.18,634.77,68.516,9
1682,1682,82,sain,470.74,27.21,48.53,0.51,136.5,51.9,0.0,87.95,595.5887417248256,0.1523400710366343,72.414,0.833,0.1737,0.1446921,ok,0,0,59.64,402.28,12068.4,144820.8,0.96,410.62,384.89,40.228,9
1683,1683,83,sain,851.98,20.99,42.16,3.66,160.9,57.8,2.0,172.42,632.4909415994999,0.306752024523547,142.53300000000002,0.9021,0.1782,0.16075422,ok,0,1,48.84,791.85,23755.5,285066.0,0.97,810.72,730.33,79.185,9
1684,1684,84,panne,595.46,29.64,33.89,4.08,103.4,63.1,1.0,24.73,633.9255028856238,0.0412175229444488,3.04,0.0288,0.185,0.0053279999999999,defaut,1,11,42.17,15.21,456.3,5475.6,0.7,16.32,15.04,1.521,9
1685,1685,85,sain,515.89,32.72,49.96,1.06,102.0,56.7,0.0,106.46,561.9593643789021,0.1505240391769161,87.399,0.8929999999999999,0.1701,0.1518993,ok,0,1,48.93,485.55,14566.5,174798.0,0.96,503.14,451.22,48.55500000000001,9
1686,1686,86,sain,707.51,17.64,38.47,5.17,162.1,66.5,0.0,153.6,616.014182192049,0.2538045841128782,139.17,0.9212,0.168,0.1547616,ok,0,1,49.48,695.85,20875.5,250506.0,1.0,760.65,626.44,69.58500000000001,9
1687,1687,87,panne,919.77,23.17,42.61,1.0,198.1,26.8,0.0,48.36,627.5019495831834,0.0802881342929303,7.812,0.0465,0.1683,0.00782595,defaut,1,14,60.24,43.38,1301.4,15616.8,0.7,45.08,41.14,4.338,9
1688,1688,88,sain,824.39,13.2,20.19,4.48,204.2,65.0,0.0,178.8,625.4101497278205,0.296001409137904,166.35,0.92,0.172,0.15824,ok,0,1,51.59,831.73,24951.9,299422.80000000005,0.97,842.59,753.7,83.173,9
1689,1689,89,sain,797.63,19.82,33.43,1.91,170.7,28.2,2.0,140.29,624.4706814932217,0.2593945161798144,134.86,0.7735,0.188,0.145418,ok,0,0,54.78,674.3,20229.0,242748.0,0.98,726.57,619.29,67.42999999999999,9
1690,1690,90,sain,783.75,18.79,39.16,4.24,46.7,83.1,1.0,151.01,550.667553282956,0.2242095215399407,143.12,0.8190000000000001,0.18,0.14742,ok,0,2,32.17,715.6,21468.0,257616.0,0.95,776.29,714.84,71.56,9
1691,1691,91,usé,791.73,26.22,47.52,2.65,321.3,42.5,0.0,144.08,578.8218181022382,0.2329067588977067,121.05,0.7565,0.1737,0.13140405,ok,0,1,59.09,672.49,20174.7,242096.4,0.93,737.82,662.12,67.24900000000001,9
1692,1692,92,panne,676.38,29.38,42.23,5.89,255.1,55.6,0.5,32.38,627.5181656402889,0.0514772658069833,3.447,0.0264,0.1575,0.004158,defaut,1,14,55.49,19.15,574.5,6894.0,0.62,20.17,17.92,1.915,9
1693,1693,93,usé,724.98,31.76,41.31,0.57,206.7,74.6,0.5,123.77,580.8152114104197,0.1841840560054606,103.455,0.6873,0.1548,0.10639404,ok,0,1,59.32,574.75,17242.5,206910.0,0.95,627.14,536.01,57.475,9
1694,1694,94,sain,919.69,21.2,33.96,5.72,51.3,25.5,0.0,163.11,572.67,0.28,157.3,0.86,0.187,0.16082,ok,0,0,56.14,786.49,23594.7,283136.4,0.96,843.85,766.17,78.649,9
1695,1695,95,sain,902.25,31.8,42.01,3.17,149.0,70.3,0.0,171.22,601.4,0.28,141.489,0.87,0.1512,0.131544,ok,0,2,32.59,786.03,23580.9,282970.8,0.96,814.7,737.94,78.60300000000001,9
1696,1696,96,usé,747.35,27.84,46.3,4.33,283.2,71.8,0.5,146.26,621.17,0.24,120.537,0.9,0.1674,0.15066,ok,0,1,43.6,669.65,20089.5,241074.0,0.94,723.01,604.51,66.965,9
1697,1697,97,sain,917.79,22.52,28.68,1.5,313.1,41.4,1.0,183.45,585.63,0.31,170.21,0.93,0.19,0.1767,ok,0,2,50.04,851.07,25532.1,306385.2,0.99,890.56,806.64,85.10700000000001,9
1698,1698,98,usé,919.7,29.42,43.14,1.88,266.4,75.9,0.5,129.35,618.49,0.21,105.21,0.64,0.1737,0.111168,ok,0,1,36.98,584.5,17535.0,210420.0,0.94,611.25,552.63,58.45,9
1699,1699,99,panne,966.32,24.9,37.4,0.45,187.2,27.0,0.0,41.26,616.71,0.07,4.98,0.03,0.193,0.00579,defaut,1,14,42.98,24.89,746.7,8960.400000000001,0.75,27.24,23.5,2.4890000000000003,9
1700,1700,100,sain,542.18,18.14,32.33,1.37,106.6,29.8,0.0,119.3,578.31,0.21,108.09,1.0,0.18,0.18,ok,0,0,55.33,540.43,16212.899999999998,194554.8,0.95,555.41,504.03,54.043,9
1701,1701,101,usé,547.71,17.85,31.98,2.87,25.8,74.1,0.0,86.1,631.56,0.14,82.3,0.75,0.197,0.14775,ok,0,0,48.83,411.49,12344.7,148136.40000000002,0.82,451.81,381.96,41.149,9
1702,1702,102,sain,918.98,18.28,30.9,6.07,298.1,88.3,0.0,194.59,598.4,0.33,183.42,1.0,0.188,0.188,ok,0,1,58.22,917.09,27512.7,330152.4,0.96,966.14,903.08,91.709,9
1703,1703,103,sain,769.72,24.15,33.38,4.6,268.2,86.9,0.0,162.55,590.35,0.28,148.42,0.96,0.175,0.1679999999999999,ok,0,0,57.3,742.12,22263.6,267163.19999999995,0.97,772.53,696.68,74.212,9
1704,1704,104,sain,762.96,23.02,38.27,2.62,36.4,66.6,1.0,154.16,616.9,0.25,140.79,0.92,0.188,0.17296,ok,0,2,57.66,703.93,21117.9,253414.8,0.98,712.84,650.8,70.393,9
1705,1705,105,sain,624.19,21.29,31.94,4.4,101.5,62.9,0.0,126.43,606.64,0.21,114.93,0.92,0.168,0.15456,ok,0,1,45.69,574.64,17239.2,206870.4,0.97,617.69,561.31,57.464,9
1706,1706,106,panne,767.78,18.18,24.5,1.19,281.9,49.3,0.0,39.68,586.46,0.07,6.19,0.04,0.177,0.0070799999999999,defaut,1,18,58.38,30.93,927.9,11134.8,0.62,32.56,30.17,3.093,9
1707,1707,107,sain,829.46,34.4,44.77,2.01,139.7,63.4,0.0,164.1,577.51,0.28,134.55,0.9,0.1539,0.13851,ok,0,1,52.35,747.49,22424.7,269096.4,0.98,812.72,716.08,74.74900000000001,9
1708,1708,108,sain,740.69,25.06,42.62,4.8,322.3,85.3,0.5,143.88,614.3,0.23,116.973,0.88,0.1656,0.145728,ok,0,2,52.27,649.84,19495.2,233942.4,0.97,705.54,600.03,64.98400000000001,9
1709,1709,109,sain,780.71,28.77,46.21,0.75,156.8,62.9,0.0,144.46,587.86,0.25,125.964,0.9,0.153,0.1377,ok,0,1,61.7,699.78,20993.4,251920.8,0.97,748.81,645.68,69.978,9
1710,1710,110,sain,692.71,19.99,39.52,4.28,142.0,87.0,0.0,131.02,562.0,0.23,122.07,0.88,0.192,0.16896,ok,0,0,46.75,610.33,18309.9,219718.8,1.0,660.82,603.23,61.03300000000001,9
1711,1711,111,sain,990.34,12.33,27.19,0.52,108.8,41.6,0.0,205.74,587.39,0.35,195.18,0.99,0.195,0.19305,ok,0,2,52.48,975.9,29277.0,351324.0,0.97,1041.69,936.3,97.59,9
1712,1712,112,sain,788.01,19.44,29.41,4.44,234.4,50.3,0.0,151.22,615.88,0.25,141.13,0.9,0.188,0.1692,ok,0,0,49.04,705.66,21169.8,254037.6,0.96,740.78,640.0,70.566,9
1713,1713,113,sain,1023.26,25.55,49.68,5.3,44.7,65.7,0.0,204.04,602.93,0.34,176.697,0.96,0.1728,0.165888,ok,0,0,63.42,981.65,29449.5,353394.0,0.97,990.91,927.18,98.165,9
1714,1714,114,sain,932.86,27.33,36.12,2.78,7.8,31.7,0.0,173.59,616.18,0.28,158.86,0.85,0.181,0.15385,ok,0,0,51.32,794.3,23829.0,285948.0,0.97,869.05,777.9,79.43,9
1715,1715,115,usé,601.97,30.5,52.13,2.56,174.8,49.4,0.0,105.05,573.8,0.18,88.839,0.82,0.1611,0.132102,ok,1,1,44.61,493.56,14806.8,177681.59999999998,0.9,514.97,454.2,49.356,9
1716,1716,116,sain,701.38,42.64,64.4,4.92,52.5,56.9,0.0,154.64,591.2,0.26,128.169,1.0,0.1521,0.1521,ok,0,1,57.06,712.05,21361.5,256338.0,0.99,720.41,653.5,71.205,9
1717,1717,117,sain,735.2,28.3,38.82,3.78,166.8,79.9,0.0,149.11,622.99,0.24,135.74,0.92,0.189,0.17388,ok,0,0,52.42,678.68,20360.4,244324.8,0.96,739.4,654.81,67.868,9
1718,1718,118,sain,721.86,22.71,27.61,3.78,121.6,24.3,0.0,148.73,590.81,0.25,142.69,0.99,0.174,0.17226,ok,0,2,59.03,713.44,21403.2,256838.4,0.98,728.51,665.35,71.34400000000001,9
1719,1719,119,sain,784.38,24.63,49.29,3.09,342.4,81.9,0.0,154.42,576.92,0.27,132.714,0.94,0.1485,0.13959,ok,0,1,62.49,737.31,22119.3,265431.6,0.96,777.39,688.58,73.731,9
1720,1720,120,usé,614.62,26.25,47.08,4.2,358.4,55.4,0.5,113.33,619.16,0.18,97.866,0.88,0.1683,0.148104,ok,1,1,59.0,543.68,16310.399999999998,195724.8,0.81,564.53,535.73,54.368,9
1721,1721,121,sain,1033.94,16.56,37.22,2.8,130.6,44.8,0.0,197.7,602.72,0.33,188.56,0.91,0.155,0.14105,ok,0,2,39.91,942.82,28284.6,339415.2,0.98,948.79,905.86,94.282,9
1722,1722,122,sain,779.89,25.8,46.61,2.73,312.3,37.4,0.0,148.58,661.008235750039,0.2577113885766421,121.167,0.86,0.1674,0.1439639999999999,ok,0,0,64.65,673.16,20194.8,242337.6,0.97,677.88,660.6,67.316,9
1723,1723,123,sain,909.09,24.89,45.47,4.14,184.8,29.3,0.0,176.38,623.6077902327497,0.2953411708841595,144.41400000000002,0.8712,0.1665,0.1450548,ok,0,2,52.98,802.32,24069.6,288835.2,0.99,810.83,795.27,80.23200000000001,9
1724,1724,124,panne,1020.93,27.85,42.92,6.09,117.4,29.2,0.0,38.63,652.1332635371463,0.0625397519575302,2.511,0.0098,0.1521,0.00149058,defaut,1,8,51.98,13.93,417.9,5014.799999999999,0.71,15.13,12.61,1.393,9
1725,1725,125,sain,609.13,22.2,31.84,6.33,253.5,87.2,0.0,108.95,574.293761780908,0.1748615070463038,100.87,0.8050999999999999,0.178,0.1433077999999999,ok,0,1,44.57,504.36,15130.8,181569.6,0.98,526.54,499.26,50.43600000000001,9
1726,1726,126,sain,698.9,30.5,44.09,2.23,116.0,82.1,0.0,133.74,654.0725239571881,0.2185445187446452,115.065,0.8736,0.1494,0.13051584,ok,0,2,56.52,639.24,19177.2,230126.4,0.97,649.18,587.95,63.92400000000001,9
1727,1727,127,panne,751.33,32.54,44.48,1.27,1.6,47.6,0.0,27.91,647.381459736653,0.0526711788899725,1.305,0.0095,0.1683,0.00159885,defaut,1,13,28.01,7.27,218.1,2617.2,0.75,7.37,7.04,0.727,9
1728,1728,128,sain,936.84,25.36,44.2,3.53,101.1,60.2,0.5,211.97,596.6979221308754,0.364191804362469,181.84500000000003,0.94,0.1557,0.146358,ok,0,0,73.0,1010.24,30307.2,363686.4,0.97,1033.45,955.28,101.024,9
1729,1729,129,usé,836.3,22.04,31.75,4.98,166.2,59.5,1.0,147.72,626.9224428584837,0.2428128107123843,142.54,0.7905,0.188,0.148614,ok,1,1,62.63,712.69,21380.7,256568.4,0.83,759.99,679.63,71.269,9
1730,1730,130,panne,1101.21,18.83,35.95,2.37,199.9,86.9,0.0,22.65,596.7284994495951,0.0405406864785634,0.59,0.0,0.166,0.0,defaut,1,19,60.43,2.96,88.8,1065.6,0.6,3.25,2.69,0.296,9
1731,1731,131,panne,676.36,17.35,40.03,4.81,257.1,44.3,0.0,16.63,609.779934811712,0.0287049821028909,0.855,0.0091,0.1638,0.00149058,defaut,1,18,71.86,4.73,141.9,1702.8000000000002,0.7,4.99,4.45,0.4730000000000001,9
1732,1732,132,sain,468.95,25.66,38.31,4.01,253.0,54.8,0.0,91.24,602.6019144399844,0.1488935348981973,86.96,0.8370000000000001,0.178,0.148986,ok,0,0,68.79,434.81,13044.3,156531.59999999998,0.98,449.76,420.57,43.481,9
1733,1733,133,sain,639.17,34.42,42.06,3.9,154.2,82.0,0.0,127.99,601.6961269061743,0.2083985134092502,104.697,0.8099000000000001,0.1602,0.12974598,ok,0,0,41.27,581.66,17449.8,209397.6,0.95,609.08,556.62,58.166,9
1734,1734,134,sain,881.53,23.31,35.07,2.22,247.7,51.0,0.0,177.89,633.4445394255814,0.2955592110331256,166.43,0.8271999999999999,0.199,0.1646128,ok,0,0,38.15,832.15,24964.5,299574.0,0.96,887.51,793.97,83.215,9
1735,1735,135,sain,527.58,23.17,34.86,2.93,234.5,31.4,0.0,102.07,626.582255967186,0.1784985060987375,98.53,0.8091,0.172,0.1391652,ok,0,0,38.97,492.67,14780.1,177361.2,0.97,494.34,457.15,49.267,9
1736,1736,136,sain,811.3,19.5,31.87,1.95,76.4,22.7,0.5,161.44,598.99,0.27,149.36,0.92,0.191,0.17572,ok,0,0,51.34,746.81,22404.3,268851.6,0.97,751.85,714.22,74.681,9
1737,1737,137,sain,983.32,20.88,30.37,4.49,232.6,41.6,0.0,211.74,599.44,0.35,193.72,0.99,0.171,0.16929,ok,0,2,49.95,968.6,29058.0,348696.0,0.97,1048.53,952.94,96.86,9
1738,1738,138,panne,852.35,28.76,41.11,3.12,99.1,33.7,2.0,30.97,604.59,0.05,1.584,0.01,0.171,0.00171,defaut,1,6,37.88,8.8,264.0,3168.0,0.73,9.31,8.62,0.8800000000000001,9
1739,1739,139,sain,730.89,26.49,34.72,4.27,122.5,83.0,0.0,140.84,563.66,0.25,128.34,0.88,0.167,0.14696,ok,0,1,44.07,641.69,19250.7,231008.4,0.99,652.44,618.56,64.16900000000001,9
1740,1740,140,usé,909.59,18.86,35.74,4.88,132.9,59.0,0.0,145.58,604.12,0.24,140.39,0.77,0.177,0.13629,ok,1,1,44.39,701.95,21058.5,252702.0,0.93,735.47,689.97,70.19500000000001,9
1741,1741,141,usé,697.5,29.09,43.22,3.32,104.2,82.7,0.0,94.2,614.54,0.15,79.317,0.63,0.1485,0.093555,ok,0,2,48.03,440.67,13220.1,158641.2,0.86,476.59,414.63,44.06700000000001,9
1742,1742,142,sain,1008.71,21.4,33.08,2.18,55.5,20.5,0.0,191.28,584.28,0.33,179.44,0.89,0.168,0.14952,ok,0,1,23.04,897.18,26915.4,322984.8,0.98,955.49,874.91,89.718,9
1743,1743,143,usé,909.7,36.66,47.94,6.02,235.4,22.4,0.0,150.06,594.47,0.25,127.89900000000002,0.78,0.1521,0.118638,ok,1,0,58.13,710.54,21316.2,255794.4,0.92,743.52,693.33,71.054,9
1744,1744,144,sain,862.14,27.12,39.83,3.85,257.1,84.2,0.0,165.88,612.16,0.27,152.0,0.88,0.179,0.15752,ok,0,1,53.68,760.0,22800.0,273600.0,0.99,803.74,692.58,76.0,9
1745,1745,145,panne,728.68,28.05,45.39,1.64,146.6,88.2,0.0,37.73,593.58,0.06,4.923,0.04,0.1656,0.006624,defaut,1,11,38.53,27.35,820.5,9846.0,0.65,29.59,25.88,2.7350000000000003,9
1746,1746,146,usé,608.6,30.35,41.3,1.27,70.0,38.0,0.0,80.58,634.63,0.13,66.186,0.6,0.1701,0.10206,ok,1,2,50.41,367.68,11030.4,132364.8,0.9,388.2,352.8,36.768,9
1747,1747,147,sain,1091.64,24.57,36.65,1.94,74.4,48.6,0.0,212.29,616.51,0.34,192.45,0.88,0.165,0.1452,ok,0,1,45.1,962.26,28867.8,346413.6,0.98,986.29,950.97,96.226,9
1748,1748,148,sain,643.47,32.19,52.58,4.33,307.9,81.9,0.0,114.06,593.28,0.19,98.307,0.85,0.1611,0.136935,ok,0,1,39.73,546.16,16384.8,196617.6,0.98,577.57,522.94,54.616,9
1749,1749,149,sain,451.54,20.64,27.56,4.73,101.1,64.3,0.0,95.02,598.85,0.16,89.93,1.0,0.166,0.166,ok,0,1,32.42,449.66,13489.8,161877.6,0.96,468.67,425.18,44.96600000000001,9
1750,1750,150,sain,1066.01,22.02,35.89,1.23,213.0,22.4,0.5,225.23,592.7,0.38,218.14,1.0,0.19,0.19,ok,0,1,51.57,1090.71,32721.300000000003,392655.6,0.97,1164.38,1086.39,109.071,9
1751,1751,151,usé,844.04,27.08,43.26,3.47,314.8,26.5,0.0,137.0236,586.71,0.24,113.90147999999998,0.76,0.1719,0.130644,ok,1,0,60.16,632.7664,18982.992,227795.904,0.8,668.99,635.11,63.27664,9
1752,1752,152,usé,737.19,24.68,38.16,1.65,150.8,53.2,0.0,128.67839999999998,654.42,0.2,121.5552,0.86,0.176,0.15136,ok,1,1,53.16,607.7856,18233.568000000003,218802.81600000005,0.82,643.64,574.07,60.778560000000006,9
1753,1753,153,sain,910.68,18.8,29.53,1.8,98.1,46.5,2.0,161.16,634.82,0.25,154.01,0.85,0.176,0.1495999999999999,ok,0,0,54.45,770.07,23102.1,277225.2,0.97,825.83,717.97,77.007,9
1754,1754,154,sain,700.15,25.24,42.95,1.61,358.6,85.6,0.0,123.8872,559.73,0.24,103.31784,0.89,0.1656,0.147384,ok,0,2,59.79,573.9972,17219.916,206638.99200000003,0.99,641.55,588.74,57.39972,9
